Region,Category,State,Brand,Store,Order Type,Payment Method,Time,Total Orders,Gross Sales,Discount Amount,Disc Percent,Net Sales,COGS,Gross Margin Amount,Gross Margin %,Net Margin Amount,Net Margin %,Avg Order to Req Days,Avg Order to Delivery Days,Avg Order Value
West,Mobile Phones,Rajasthan,HTC,Jaipur,Others,Credit Card,Oct-2012,1.0,12459.0,2616.39,21.0,9843.0,10590.2,1868.9,15.000401316317522,-747.5,-7.594229401605201,5.0,8.0,12459.0
West,Mobile Phones,Rajasthan,HTC,Jaipur,Website,Credit Card,Oct-2012,1.0,22699.0,4766.79,21.0,17932.0,21110.1,1588.9,6.999867835587471,-3177.9,-17.721949587329913,10.0,13.0,22699.0
West,Mobile Phones,Rajasthan,HTC,Jaipur,Website,Debit Card,Jul-2012,1.0,22699.0,4766.79,21.0,17932.0,20429.1,2269.9,10.0,-2496.9,-13.924269462413562,9.0,12.0,22699.0
West,Mobile Phones,Rajasthan,HTC,Jodhpur,Catalogue,Cash on Delivery,Nov-2012,1.0,13500.0,2835.0,21.0,10665.0,12150.0,1350.0,10.0,-1485.0,-13.924050632911392,1.0,4.0,13500.0
West,Mobile Phones,Rajasthan,HTC,Jodhpur,Website,Gift Coupons,Apr-2012,1.0,6200.0,434.0,7.000000000000001,5766.0,5580.0,620.0,10.0,186.0,3.225806451612903,7.0,7.0,6200.0
West,Mobile Phones,Rajasthan,HTC,Kota,Contact Center,Net Banking,Jun-2012,1.0,14699.0,2057.86,14.000000000000002,12641.0,12935.1,1763.9,12.000136063677802,-294.0,-2.32576536666403,7.0,10.0,14699.0
West,Mobile Phones,Rajasthan,HTC,Kota,Website,Cash on Delivery,Aug-2012,1.0,42185.0,8858.85,21.0,33326.0,39232.1,2953.0,7.000118525542254,-5905.9,-17.721598751725377,10.0,15.0,42185.0
West,Mobile Phones,Rajasthan,HTC,Kota,Website,Net Banking,Feb-2012,1.0,13500.0,810.0,6.0,12690.0,12150.0,1350.0,10.0,540.0,4.25531914893617,10.0,13.0,13500.0
West,Mobile Phones,Rajasthan,Huawei,Kota,Catalogue,Net Banking,Nov-2012,1.0,5650.0,1186.5,21.0,4464.0,5028.5,621.5,11.0,-565.0,-12.656810035842295,1.0,1.0,5650.0
West,Mobile Phones,Rajasthan,iBall,Jodhpur,Catalogue,Gift Coupons,Jun-2012,1.0,17635.0,4056.05,23.0,13579.0,15518.8,2116.2,12.0,-1939.9,-14.286029899108918,4.0,9.0,17635.0
West,Mobile Phones,Rajasthan,iBall,Jodhpur,Contact Center,Gift Coupons,Sep-2012,1.0,4350.0,522.0,12.0,3828.0,3871.5,478.5,11.0,-43.5,-1.1363636363636365,2.0,11.0,4350.0
West,Mobile Phones,Rajasthan,iBall,Udaipur,Catalogue,Credit Card,Jan-2012,1.0,4350.0,261.0,6.0,4089.0,3697.5,652.5,15.0,391.5,9.574468085106384,7.0,9.0,4350.0
West,Mobile Phones,Rajasthan,iBall,Udaipur,Others,Credit Card EMI,Feb-2012,1.0,9645.0,2411.25,25.0,7234.0,8680.5,964.5,10.0,-1446.8,-20.0,10.0,16.0,9645.0
West,Mobile Phones,Rajasthan,Karbon,Jaipur,Contact Center,Debit Card,Jan-2012,1.0,4350.0,913.5,21.0,3437.0,3915.0,435.0,10.0,-478.5,-13.922025021821355,4.0,5.0,4350.0
West,Mobile Phones,Rajasthan,Karbon,Jaipur,Website,Gift Coupons,Oct-2012,1.0,6879.0,825.48,12.0,6054.0,6191.1,687.9,10.0,-137.6,-2.272877436405682,4.0,7.0,6879.0
West,Mobile Phones,Rajasthan,Karbon,Jodhpur,Catalogue,Net Banking,Jul-2012,1.0,14998.0,3749.5,25.0,11249.0,13498.2,1499.8,10.0,-2249.7,-19.99911103209174,1.0,3.0,14998.0
West,Mobile Phones,Rajasthan,Karbon,Kota,Catalogue,Debit Card,Apr-2012,1.0,6879.0,1444.59,21.0,5434.0,6191.1,687.9,10.0,-756.7,-13.925285241074716,10.0,12.0,6879.0
West,Mobile Phones,Rajasthan,Karbon,Udaipur,Contact Center,Debit Card,Jul-2012,1.0,4500.0,1035.0,23.0,3465.0,4185.0,315.0,7.000000000000001,-720.0,-20.77922077922078,4.0,7.0,4500.0
West,Mobile Phones,Rajasthan,Lava,Jaipur,Contact Center,Gift Coupons,Jun-2012,1.0,5200.0,1196.0,23.0,4004.0,4680.0,520.0,10.0,-676.0,-16.883116883116884,4.0,4.0,5200.0
West,Mobile Phones,Rajasthan,Lava,Jodhpur,Website,Credit Card,Jun-2012,1.0,6300.0,1575.0,25.0,4725.0,5355.0,945.0,15.0,-630.0,-13.333333333333334,9.0,18.0,6300.0
West,Mobile Phones,Rajasthan,Lava,Kota,Catalogue,Credit Card,Mar-2012,1.0,4600.0,322.0,7.000000000000001,4278.0,4140.0,460.0,10.0,138.0,3.225806451612903,7.0,10.0,4600.0
West,Mobile Phones,Rajasthan,Lava,Kota,Contact Center,Credit Card,Sep-2012,1.0,21080.0,4426.8,21.0,16653.0,17918.0,3162.0,15.0,-1264.8,-7.595027922896776,9.0,12.0,21080.0
West,Mobile Phones,Rajasthan,Lava,Udaipur,Others,Debit Card,May-2012,1.0,7999.0,1439.82,18.0,6559.0,7119.1,879.9,11.000125015626953,-559.9,-8.53636225034304,1.0,5.0,7999.0
West,Mobile Phones,Rajasthan,Nokia,Jaipur,Contact Center,Gift Coupons,Oct-2012,1.0,9650.0,2219.5,23.0,7431.0,8202.5,1447.5,15.0,-772.0,-10.38891131745391,7.0,7.0,9650.0
West,Mobile Phones,Rajasthan,Nokia,Udaipur,Contact Center,Credit Card,Dec-2012,1.0,18990.0,4367.7,23.0,14622.0,17280.9,1709.1,9.0,-2658.6,-18.18219121871153,6.0,9.0,18990.0
West,Mobile Phones,Rajasthan,Nokia,Udaipur,Website,Cash on Delivery,Mar-2012,1.0,7560.0,1587.6,21.0,5972.0,7030.8,529.2,7.000000000000001,-1058.4,-17.722705961152045,1.0,11.0,7560.0
West,Mobile Phones,Rajasthan,Philips,Jodhpur,Catalogue,Debit Card,Dec-2012,1.0,26800.0,6164.0,23.0,20636.0,23852.0,2948.0,11.0,-3216.0,-15.584415584415584,9.0,13.0,26800.0
West,Mobile Phones,Rajasthan,Philips,Kota,Website,Credit Card EMI,Aug-2012,1.0,13400.0,1608.0,12.0,11792.0,11524.0,1876.0,14.000000000000002,268.0,2.272727272727273,9.0,15.0,13400.0
West,Mobile Phones,Rajasthan,Samsung,Jaipur,Contact Center,Debit Card,Mar-2012,1.0,16799.0,1175.93,7.000000000000001,15623.0,15287.1,1511.9,8.999940472647182,336.0,2.150675286436664,1.0,6.0,16799.0
West,Mobile Phones,Rajasthan,Samsung,Jaipur,Contact Center,Debit Card,Oct-2012,1.0,16490.0,3957.6,24.0,12532.0,15335.7,1154.3,6.999999999999999,-2803.3,-22.36913501436323,4.0,10.0,16490.0
West,Mobile Phones,Rajasthan,Samsung,Jaipur,Website,Debit Card,Aug-2012,1.0,32399.0,7775.76,24.0,24623.0,27863.1,4535.9,14.000123460600635,-3239.9,-13.15802298663851,1.0,7.0,32399.0
West,Mobile Phones,Rajasthan,Samsung,Jodhpur,Contact Center,Cash on Delivery,Aug-2012,1.0,29798.0,6853.54,23.0,22944.0,25626.3,4171.7,13.999932881401437,-2681.8,-11.688458856345886,1.0,4.0,29798.0
West,Mobile Phones,Rajasthan,Sony,Jaipur,Catalogue,Gift Coupons,Apr-2012,1.0,32900.0,1974.0,6.0,30926.0,30268.0,2632.0,8.0,658.0,2.127659574468085,5.0,6.0,32900.0
West,Mobile Phones,Rajasthan,Sony,Jaipur,Contact Center,Debit Card,May-2012,1.0,44690.0,9384.9,21.0,35305.0,40221.0,4469.0,10.0,-4915.9,-13.92409007222773,4.0,10.0,44690.0
West,Mobile Phones,Rajasthan,Sony,Kota,Contact Center,Debit Card,Jul-2012,1.0,8499.0,1019.88,12.0,7479.0,7734.1,764.9,8.999882339098718,-255.0,-3.40954673084637,1.0,6.0,8499.0
West,Mobile Phones,Rajasthan,Sony,Udaipur,Website,Debit Card,Jul-2012,1.0,16998.0,3909.54,23.0,13088.0,15468.2,1529.8,8.999882339098718,-2379.7,-18.182304400977994,1.0,4.0,16998.0
West,Watches,Chhattisgarh,Adidas,Raipur,Contact Center,Debit Card,Jul-2012,1.0,2000.0,120.0,6.0,1880.0,1760.0,240.0,12.0,120.0,6.382978723404255,5.0,6.0,2000.0
West,Watches,Chhattisgarh,Casio,Raipur,Contact Center,Credit Card,Apr-2012,1.0,900.0,54.0,6.0,846.0,585.0,315.0,35.0,261.0,30.851063829787233,4.0,4.0,900.0
West,Watches,Chhattisgarh,Casio,Raipur,Contact Center,Debit Card,May-2012,1.0,1100.0,88.0,8.0,1012.0,770.0,330.0,30.0,242.0,23.91304347826087,9.0,9.0,1100.0
West,Watches,Chhattisgarh,Casio,Raipur,Website,Debit Card,Jan-2012,1.0,900.0,135.0,15.0,765.0,630.0,270.0,30.0,135.0,17.647058823529413,4.0,12.0,900.0
West,Watches,Chhattisgarh,Citizen,Raipur,Contact Center,Gift Coupons,Sep-2012,1.0,5500.0,330.0,6.0,5170.0,3850.0,1650.0,30.0,1320.0,25.53191489361702,4.0,13.0,5500.0
West,Watches,Chhattisgarh,Fastrack,Raipur,Contact Center,Net Banking,Nov-2012,1.0,1500.0,360.0,24.0,1140.0,1050.0,450.0,30.0,90.0,7.894736842105263,4.0,7.0,1500.0
West,Watches,Chhattisgarh,Levis,Raipur,Website,Credit Card EMI,Aug-2012,1.0,3500.0,735.0,21.0,2765.0,2275.0,1225.0,35.0,490.0,17.72151898734177,7.0,13.0,3500.0
West,Watches,Chhattisgarh,Maxima,Raipur,Catalogue,Debit Card,May-2012,1.0,1000.0,60.0,6.0,940.0,750.0,250.0,25.0,190.0,20.212765957446805,7.0,10.0,1000.0
West,Watches,Chhattisgarh,Maxima,Raipur,Contact Center,Gift Coupons,May-2012,1.0,4000.0,320.0,8.0,3680.0,2800.0,1200.0,30.0,880.0,23.91304347826087,1.0,1.0,4000.0
West,Watches,Chhattisgarh,Omax,Raipur,Catalogue,Gift Coupons,Jun-2012,1.0,2000.0,240.0,12.0,1760.0,1200.0,800.0,40.0,560.0,31.818181818181817,7.0,16.0,2000.0
West,Watches,Chhattisgarh,Oxbow,Raipur,Catalogue,Debit Card,Jan-2012,1.0,3000.0,450.0,15.0,2550.0,1950.0,1050.0,35.0,600.0,23.52941176470588,9.0,9.0,3000.0
West,Watches,Chhattisgarh,Oxbow,Raipur,Catalogue,Gift Coupons,Dec-2012,1.0,4500.0,540.0,12.0,3960.0,2700.0,1800.0,40.0,1260.0,31.818181818181817,9.0,15.0,4500.0
West,Watches,Chhattisgarh,Q&Q,Raipur,Website,Debit Card,Jun-2012,1.0,900.0,63.0,7.000000000000001,837.0,495.0,405.0,45.0,342.0,40.86021505376344,1.0,1.0,900.0
West,Watches,Chhattisgarh,Sonata,Raipur,Catalogue,Debit Card,Jan-2012,1.0,2000.0,540.0,27.0,1460.0,1400.0,600.0,30.0,60.0,4.10958904109589,3.0,6.0,2000.0
West,Watches,Chhattisgarh,Sonata,Raipur,Catalogue,Debit Card,May-2012,1.0,400.0,100.0,25.0,300.0,220.0,180.0,45.0,80.0,26.666666666666668,1.0,11.0,400.0
West,Watches,Chhattisgarh,Sonata,Raipur,Others,Net Banking,Sep-2012,1.0,1500.0,180.0,12.0,1320.0,1050.0,450.0,30.0,270.0,20.454545454545457,5.0,7.0,1500.0
West,Watches,Chhattisgarh,Sonata,Raipur,Website,Credit Card,Dec-2012,1.0,900.0,207.0,23.0,693.0,495.0,405.0,45.0,198.0,28.57142857142857,4.0,7.0,900.0
West,Watches,Chhattisgarh,Timex,Raipur,Contact Center,Net Banking,Feb-2012,1.0,800.0,64.0,8.0,736.0,560.0,240.0,30.0,176.0,23.91304347826087,1.0,4.0,800.0
West,Watches,Chhattisgarh,Timex,Raipur,Website,Cash on Delivery,Dec-2012,1.0,1200.0,288.0,24.0,912.0,1020.0,180.0,15.0,-108.0,-11.842105263157894,7.0,11.0,1200.0
West,Watches,Chhattisgarh,Timex,Raipur,Website,Credit Card EMI,Feb-2012,1.0,2000.0,420.0,21.0,1580.0,1800.0,200.0,10.0,-220.0,-13.924050632911392,7.0,7.0,2000.0
West,Watches,Chhattisgarh,Timex,Raipur,Website,Credit Card EMI,Mar-2012,1.0,1800.0,126.0,7.000000000000001,1674.0,1170.0,630.0,35.0,504.0,30.107526881720432,7.0,16.0,1800.0
West,Watches,Chhattisgarh,Titan,Raipur,Contact Center,Debit Card,May-2012,1.0,2500.0,175.0,7.000000000000001,2325.0,1625.0,875.0,35.0,700.0,30.107526881720432,4.0,13.0,2500.0
West,Watches,Chhattisgarh,Titan,Raipur,Website,Gift Coupons,Dec-2012,1.0,1500.0,480.0,32.0,1020.0,975.0,525.0,35.0,45.0,4.411764705882353,5.0,15.0,1500.0
West,Watches,Gujarat,Adidas,Ahmedabad,Catalogue,Net Banking,Feb-2012,1.0,3500.0,420.0,12.0,3080.0,2625.0,875.0,25.0,455.0,14.772727272727273,10.0,12.0,3500.0
West,Watches,Gujarat,Adidas,Ahmedabad,Contact Center,Cash on Delivery,Dec-2012,1.0,5000.0,1200.0,24.0,3800.0,4000.0,1000.0,20.0,-200.0,-5.263157894736842,9.0,12.0,5000.0
West,Watches,Gujarat,Adidas,Ahmedabad,Contact Center,Debit Card,Jun-2012,1.0,2500.0,200.0,8.0,2300.0,1500.0,1000.0,40.0,800.0,34.78260869565217,10.0,12.0,2500.0
West,Watches,Gujarat,Adidas,Bharuch,Catalogue,Credit Card EMI,Jun-2012,1.0,5000.0,600.0,12.0,4400.0,3500.0,1500.0,30.0,900.0,20.454545454545457,4.0,14.0,5000.0
West,Watches,Gujarat,Adidas,Bharuch,Website,Cash on Delivery,Feb-2012,1.0,2500.0,150.0,6.0,2350.0,1875.0,625.0,25.0,475.0,20.212765957446805,1.0,2.0,2500.0
West,Watches,Gujarat,Adidas,Surat,Catalogue,Credit Card,Aug-2012,1.0,2500.0,175.0,7.000000000000001,2325.0,1875.0,625.0,25.0,450.0,19.35483870967742,4.0,12.0,2500.0
West,Watches,Gujarat,Adidas,Surat,Catalogue,Credit Card EMI,Jul-2012,1.0,5000.0,400.0,8.0,4600.0,4000.0,1000.0,20.0,600.0,13.043478260869565,4.0,4.0,5000.0
West,Watches,Gujarat,Adidas,Vadodara,Contact Center,Cash on Delivery,Jun-2012,1.0,7000.0,490.0,7.000000000000001,6510.0,4900.0,2100.0,30.0,1610.0,24.731182795698924,7.0,10.0,7000.0
West,Watches,Gujarat,Adidas,Vadodara,Contact Center,Credit Card EMI,Feb-2012,1.0,5000.0,600.0,12.0,4400.0,3500.0,1500.0,30.0,900.0,20.454545454545457,7.0,10.0,5000.0
West,Watches,Gujarat,Adidas,Vadodara,Website,Cash on Delivery,Nov-2012,1.0,2000.0,420.0,21.0,1580.0,1500.0,500.0,25.0,80.0,5.063291139240507,10.0,18.0,2000.0
West,Watches,Gujarat,Casio,Ahmedabad,Contact Center,Cash on Delivery,Jul-2012,1.0,900.0,72.0,8.0,828.0,495.0,405.0,45.0,333.0,40.21739130434783,7.0,13.0,900.0
West,Watches,Gujarat,Casio,Ahmedabad,Contact Center,Debit Card,Feb-2012,1.0,900.0,54.0,6.0,846.0,585.0,315.0,35.0,261.0,30.851063829787233,1.0,6.0,900.0
West,Watches,Gujarat,Casio,Ahmedabad,Contact Center,Debit Card,May-2012,1.0,2200.0,154.0,7.000000000000001,2046.0,1430.0,770.0,35.0,616.0,30.107526881720432,4.0,7.0,2200.0
West,Watches,Gujarat,Casio,Ahmedabad,Website,Credit Card,Nov-2012,1.0,1100.0,165.0,15.0,935.0,605.0,495.0,45.0,330.0,35.294117647058826,1.0,9.0,1100.0
West,Watches,Gujarat,Casio,Ahmedabad,Website,Credit Card,Dec-2012,1.0,1600.0,336.0,21.0,1264.0,1120.0,480.0,30.0,144.0,11.39240506329114,5.0,8.0,1600.0
West,Watches,Gujarat,Casio,Ahmedabad,Website,Debit Card,Nov-2012,1.0,900.0,225.0,25.0,675.0,495.0,405.0,45.0,180.0,26.666666666666668,9.0,12.0,900.0
West,Watches,Gujarat,Casio,Ahmedabad,Website,Gift Coupons,Jun-2012,1.0,1600.0,96.0,6.0,1504.0,1120.0,480.0,30.0,384.0,25.53191489361702,1.0,4.0,1600.0
West,Watches,Gujarat,Casio,Bharuch,Contact Center,Credit Card,Apr-2012,1.0,1600.0,96.0,6.0,1504.0,960.0,640.0,40.0,544.0,36.17021276595745,1.0,4.0,1600.0
West,Watches,Gujarat,Casio,Bharuch,Website,Credit Card,Jul-2012,1.0,1100.0,77.0,7.000000000000001,1023.0,770.0,330.0,30.0,253.0,24.731182795698924,4.0,6.0,1100.0
West,Watches,Gujarat,Casio,Surat,Catalogue,Credit Card EMI,Feb-2012,1.0,1600.0,368.0,23.0,1232.0,1040.0,560.0,35.0,192.0,15.584415584415584,6.0,15.0,1600.0
West,Watches,Gujarat,Casio,Surat,Contact Center,Net Banking,Mar-2012,1.0,2000.0,140.0,7.000000000000001,1860.0,1500.0,500.0,25.0,360.0,19.35483870967742,3.0,5.0,2000.0
West,Watches,Gujarat,Casio,Surat,Website,Cash on Delivery,Sep-2012,1.0,900.0,63.0,7.000000000000001,837.0,495.0,405.0,45.0,342.0,40.86021505376344,7.0,10.0,900.0
West,Watches,Gujarat,Casio,Surat,Website,Credit Card EMI,Jan-2012,1.0,4000.0,840.0,21.0,3160.0,2800.0,1200.0,30.0,360.0,11.39240506329114,1.0,7.0,4000.0
West,Watches,Gujarat,Casio,Surat,Website,Credit Card EMI,Apr-2012,1.0,900.0,108.0,12.0,792.0,585.0,315.0,35.0,207.0,26.136363636363637,1.0,4.0,900.0
West,Watches,Gujarat,Casio,Vadodara,Contact Center,Cash on Delivery,Feb-2012,1.0,1100.0,77.0,7.000000000000001,1023.0,770.0,330.0,30.0,253.0,24.731182795698924,1.0,9.0,1100.0
West,Watches,Gujarat,Casio,Vadodara,Contact Center,Net Banking,Jul-2012,1.0,1100.0,77.0,7.000000000000001,1023.0,770.0,330.0,30.0,253.0,24.731182795698924,1.0,4.0,1100.0
West,Watches,Gujarat,Casio,Vadodara,Website,Cash on Delivery,Mar-2012,1.0,900.0,72.0,8.0,828.0,828.0,72.0,8.0,0.0,0.0,5.0,5.0,900.0
West,Watches,Gujarat,Casio,Vadodara,Website,Debit Card,Nov-2012,1.0,1600.0,288.0,18.0,1312.0,1120.0,480.0,30.0,192.0,14.634146341463413,1.0,10.0,1600.0
West,Watches,Gujarat,Casio,Vadodara,Website,Debit Card,Dec-2012,1.0,2000.0,500.0,25.0,1500.0,1300.0,700.0,35.0,200.0,13.333333333333334,4.0,8.0,2000.0
West,Watches,Gujarat,Casio,Vadodara,Website,Gift Coupons,Nov-2012,1.0,900.0,135.0,15.0,765.0,585.0,315.0,35.0,180.0,23.52941176470588,1.0,3.0,900.0
West,Watches,Gujarat,Casio,Vadodara,Website,Net Banking,Apr-2012,1.0,900.0,54.0,6.0,846.0,630.0,270.0,30.0,216.0,25.53191489361702,1.0,3.0,900.0
West,Watches,Gujarat,Casio,Vapi,Contact Center,Cash on Delivery,Aug-2012,1.0,1600.0,192.0,12.0,1408.0,1360.0,240.0,15.0,48.0,3.4090909090909087,1.0,6.0,1600.0
West,Watches,Gujarat,Citizen,Ahmedabad,Website,Debit Card,Nov-2012,1.0,8000.0,1680.0,21.0,6320.0,5600.0,2400.0,30.0,720.0,11.39240506329114,9.0,14.0,8000.0
West,Watches,Gujarat,Citizen,Ahmedabad,Website,Gift Coupons,Feb-2012,1.0,600.0,42.0,7.000000000000001,558.0,420.0,180.0,30.0,138.0,24.731182795698924,5.0,7.0,600.0
West,Watches,Gujarat,Citizen,Bharuch,Contact Center,Debit Card,Feb-2012,1.0,4500.0,1080.0,24.0,3420.0,4050.0,450.0,10.0,-630.0,-18.421052631578945,5.0,8.0,4500.0
West,Watches,Gujarat,Citizen,Surat,Contact Center,Debit Card,Aug-2012,1.0,4500.0,1035.0,23.0,3465.0,3375.0,1125.0,25.0,90.0,2.5974025974025974,1.0,1.0,4500.0
West,Watches,Gujarat,Citizen,Vadodara,Website,Credit Card,Feb-2012,1.0,8000.0,480.0,6.0,7520.0,6000.0,2000.0,25.0,1520.0,20.212765957446805,4.0,7.0,8000.0
West,Watches,Gujarat,Citizen,Vapi,Website,Debit Card,Jun-2012,1.0,8000.0,480.0,6.0,7520.0,5600.0,2400.0,30.0,1920.0,25.53191489361702,4.0,14.0,8000.0
West,Watches,Gujarat,Disney,Ahmedabad,Others,Cash on Delivery,Jul-2012,1.0,900.0,63.0,7.000000000000001,837.0,585.0,315.0,35.0,252.0,30.107526881720432,9.0,19.0,900.0
West,Watches,Gujarat,Disney,Vapi,Contact Center,Debit Card,Oct-2012,1.0,1500.0,90.0,6.0,1410.0,1050.0,450.0,30.0,360.0,25.53191489361702,5.0,7.0,1500.0
West,Watches,Gujarat,Fastrack,Ahmedabad,Contact Center,Credit Card EMI,Apr-2012,1.0,2500.0,300.0,12.0,2200.0,1875.0,625.0,25.0,325.0,14.772727272727273,5.0,5.0,2500.0
West,Watches,Gujarat,Fastrack,Ahmedabad,Website,Cash on Delivery,Jan-2012,1.0,1300.0,442.0,34.0,858.0,715.0,585.0,45.0,143.0,16.666666666666664,7.0,9.0,1300.0
West,Watches,Gujarat,Fastrack,Vadodara,Catalogue,Net Banking,Dec-2012,1.0,800.0,168.0,21.0,632.0,720.0,80.0,10.0,-88.0,-13.924050632911392,10.0,14.0,800.0
West,Watches,Gujarat,Fastrack,Vadodara,Website,Gift Coupons,Jan-2012,1.0,1500.0,345.0,23.0,1155.0,1050.0,450.0,30.0,105.0,9.090909090909092,4.0,7.0,1500.0
West,Watches,Gujarat,Levis,Bharuch,Website,Net Banking,Apr-2012,1.0,4500.0,360.0,8.0,4140.0,3150.0,1350.0,30.0,990.0,23.91304347826087,4.0,6.0,4500.0
West,Watches,Gujarat,Levis,Vapi,Catalogue,Credit Card EMI,Apr-2012,1.0,4500.0,315.0,7.000000000000001,4185.0,2925.0,1575.0,35.0,1260.0,30.107526881720432,10.0,10.0,4500.0
West,Watches,Gujarat,Levis,Vapi,Contact Center,Net Banking,Apr-2012,1.0,4000.0,400.0,10.0,3600.0,2800.0,1200.0,30.0,800.0,22.22222222222222,9.0,9.0,4000.0
West,Watches,Gujarat,Maxima,Ahmedabad,Contact Center,Cash on Delivery,Jul-2012,1.0,1500.0,360.0,24.0,1140.0,1320.0,180.0,12.0,-180.0,-15.789473684210526,4.0,7.0,1500.0
West,Watches,Gujarat,Maxima,Ahmedabad,Contact Center,Gift Coupons,Feb-2012,1.0,3000.0,480.0,16.0,2520.0,2100.0,900.0,30.0,420.0,16.666666666666664,4.0,4.0,3000.0
West,Watches,Gujarat,Maxima,Ahmedabad,Others,Cash on Delivery,Apr-2012,1.0,2000.0,140.0,7.000000000000001,1860.0,1100.0,900.0,45.0,760.0,40.86021505376344,4.0,8.0,2000.0
West,Watches,Gujarat,Maxima,Ahmedabad,Website,Cash on Delivery,Aug-2012,1.0,400.0,28.0,7.000000000000001,372.0,280.0,120.0,30.0,92.0,24.731182795698924,4.0,14.0,400.0
West,Watches,Gujarat,Maxima,Ahmedabad,Website,Debit Card,Mar-2012,1.0,2000.0,140.0,7.000000000000001,1860.0,1800.0,200.0,10.0,60.0,3.225806451612903,1.0,2.0,2000.0
West,Watches,Gujarat,Maxima,Ahmedabad,Website,Net Banking,Jan-2012,1.0,1500.0,150.0,10.0,1350.0,1050.0,450.0,30.0,300.0,22.22222222222222,4.0,9.0,1500.0
West,Watches,Gujarat,Maxima,Ahmedabad,Website,Net Banking,Jun-2012,1.0,1000.0,60.0,6.0,940.0,600.0,400.0,40.0,340.0,36.17021276595745,9.0,17.0,1000.0
West,Watches,Gujarat,Maxima,Bharuch,Contact Center,Gift Coupons,Mar-2012,1.0,1000.0,80.0,8.0,920.0,750.0,250.0,25.0,170.0,18.478260869565215,1.0,4.0,1000.0
West,Watches,Gujarat,Maxima,Bharuch,Website,Credit Card EMI,Nov-2012,1.0,1500.0,360.0,24.0,1140.0,1050.0,450.0,30.0,90.0,7.894736842105263,9.0,12.0,1500.0
West,Watches,Gujarat,Maxima,Surat,Contact Center,Cash on Delivery,Jun-2012,1.0,1000.0,210.0,21.0,790.0,650.0,350.0,35.0,140.0,17.72151898734177,1.0,1.0,1000.0
West,Watches,Gujarat,Maxima,Surat,Contact Center,Credit Card,Nov-2012,1.0,1000.0,120.0,12.0,880.0,700.0,300.0,30.0,180.0,20.454545454545457,10.0,13.0,1000.0
West,Watches,Gujarat,Maxima,Vadodara,Contact Center,Cash on Delivery,Sep-2012,1.0,400.0,28.0,7.000000000000001,372.0,280.0,120.0,30.0,92.0,24.731182795698924,10.0,19.0,400.0
West,Watches,Gujarat,Maxima,Vadodara,Contact Center,Credit Card EMI,Jan-2012,1.0,2000.0,240.0,12.0,1760.0,1500.0,500.0,25.0,260.0,14.772727272727273,9.0,17.0,2000.0
West,Watches,Gujarat,Maxima,Vadodara,Contact Center,Credit Card EMI,Jun-2012,1.0,1500.0,90.0,6.0,1410.0,1050.0,450.0,30.0,360.0,25.53191489361702,10.0,19.0,1500.0
West,Watches,Gujarat,Maxima,Vadodara,Contact Center,Gift Coupons,Jul-2012,1.0,2000.0,240.0,12.0,1760.0,1700.0,300.0,15.0,60.0,3.4090909090909087,7.0,11.0,2000.0
West,Watches,Gujarat,Maxima,Vapi,Catalogue,Credit Card EMI,Jan-2012,1.0,2000.0,640.0,32.0,1360.0,1300.0,700.0,35.0,60.0,4.411764705882353,5.0,10.0,2000.0
West,Watches,Gujarat,Maxima,Vapi,Contact Center,Debit Card,May-2012,1.0,1000.0,80.0,8.0,920.0,700.0,300.0,30.0,220.0,23.91304347826087,4.0,5.0,1000.0
West,Watches,Gujarat,Maxima,Vapi,Others,Gift Coupons,Jul-2012,1.0,1500.0,360.0,24.0,1140.0,1050.0,450.0,30.0,90.0,7.894736842105263,5.0,11.0,1500.0
West,Watches,Gujarat,Maxima,Vapi,Website,Debit Card,Dec-2012,1.0,1500.0,375.0,25.0,1125.0,1050.0,450.0,30.0,75.0,6.666666666666667,10.0,15.0,1500.0
West,Watches,Gujarat,Omax,Ahmedabad,Catalogue,Cash on Delivery,Mar-2012,1.0,2000.0,160.0,8.0,1840.0,1400.0,600.0,30.0,440.0,23.91304347826087,1.0,5.0,2000.0
West,Watches,Gujarat,Omax,Ahmedabad,Contact Center,Debit Card,Sep-2012,1.0,2500.0,150.0,6.0,2350.0,1500.0,1000.0,40.0,850.0,36.17021276595745,9.0,17.0,2500.0
West,Watches,Gujarat,Omax,Ahmedabad,Contact Center,Gift Coupons,Nov-2012,1.0,2500.0,525.0,21.0,1975.0,1750.0,750.0,30.0,225.0,11.39240506329114,7.0,10.0,2500.0
West,Watches,Gujarat,Omax,Ahmedabad,Website,Debit Card,Nov-2012,1.0,2500.0,300.0,12.0,2200.0,1625.0,875.0,35.0,575.0,26.136363636363637,4.0,8.0,2500.0
West,Watches,Gujarat,Omax,Bharuch,Others,Cash on Delivery,Sep-2012,1.0,3000.0,720.0,24.0,2280.0,2250.0,750.0,25.0,30.0,1.3157894736842104,4.0,9.0,3000.0
West,Watches,Gujarat,Omax,Surat,Website,Credit Card,Apr-2012,1.0,1000.0,70.0,7.000000000000001,930.0,650.0,350.0,35.0,280.0,30.107526881720432,10.0,12.0,1000.0
West,Watches,Gujarat,Omax,Vadodara,Catalogue,Debit Card,Aug-2012,1.0,1000.0,240.0,24.0,760.0,750.0,250.0,25.0,10.0,1.3157894736842104,5.0,8.0,1000.0
